Institute,Academic Program Name,Quota,Seat Type,Gender,Opening Rank,Closing Rank,YEAR,ROUND
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),276430,276430,2021,1
Indian Institute of Information Technology(IIIT) Dharwad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,20222,32591,2021,1
Indian Institute of Information Technology(IIIT) Dharwad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,525220,532912,2021,1
Indian Institute of Information Technology(IIIT) Dharwad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,33460,38594,2021,1
Indian Institute of Information Technology(IIIT) Dharwad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,42282,49064,2021,1
Indian Institute of Information Technology(IIIT) Dharwad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,122199,170112,2021,1
Indian Institute of Information Technology(IIIT) Dharwad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,212333,224856,2021,1
Indian Institute of Information Technology(IIIT) Dharwad,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,28117,36409,2021,1
Indian Institute of Information Technology(IIIT) Dharwad,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,38735,42369,2021,1
Indian Institute of Information Technology(IIIT) Dharwad,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,49878,53759,2021,1
Indian Institute of Information Technology(IIIT) Dharwad,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,176388,183586,2021,1
Indian Institute of Information Technology(IIIT) Dharwad,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,148428,234589,2021,1
Indian Institute of Information Technology(IIIT) Dharwad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,37902,46650,2021,1
Indian Institute of Information Technology(IIIT) Dharwad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,47308,53896,2021,1
Indian Institute of Information Technology(IIIT) Dharwad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,54739,59277,2021,1
Indian Institute of Information Technology(IIIT) Dharwad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,184230,191544,2021,1
Indian Institute of Information Technology(IIIT) Dharwad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,251280,272811,2021,1
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,28439,40564,2021,1
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,41860,44909,2021,1
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,42391,52285,2021,1
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,129041,144123,2021,1
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,193810,193810,2021,1
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,21870,36120,2021,1
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,39336,43070,2021,1
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,40908,49965,2021,1
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,106113,129196,2021,1
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,174334,177296,2021,1
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,41459,50473,2021,1
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,50527,60363,2021,1
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,57028,65389,2021,1
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,165922,169598,2021,1
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,56543,64324,2021,1
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,64666,77012,2021,1
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,66718,75971,2021,1
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,171807,191574,2021,1
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,225712,225712,2021,1
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,27686,35984,2021,1
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),33150,34992,2021,1
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,36501,40454,2021,1
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,37240,48408,2021,1
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),52196,52196,2021,1
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,115868,180079,2021,1
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),162589,171232,2021,1
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,229037,250783,2021,1
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),250511,250511,2021,1
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Cyber Security (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,27828,38745,2021,1
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Cyber Security (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),37431,41074,2021,1
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Cyber Security (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,40637,41846,2021,1
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Cyber Security (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,50629,53056,2021,1
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Cyber Security (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),54732,54732,2021,1
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Cyber Security (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,161568,180080,2021,1
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Cyber Security (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,239699,260146,2021,1
Indian Institute of Information Technology(IIIT) Kottayam,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,39461,45080,2021,1
Indian Institute of Information Technology(IIIT) Kottayam,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,46364,50277,2021,1
Indian Institute of Information Technology(IIIT) Kottayam,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,54424,57224,2021,1
Indian Institute of Information Technology(IIIT) Kottayam,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),54313,54313,2021,1
Indian Institute of Information Technology(IIIT) Kottayam,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,188314,189370,2021,1
Indian Institute of Information Technology(IIIT) Kottayam,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),189789,189789,2021,1
Indian Institute of Information Technology(IIIT) Kottayam,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,257861,282023,2021,1
Indian Institute of Information Technology (IIIT) Ranchi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,27755,38506,2021,1
Indian Institute of Information Technology (IIIT) Ranchi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,493520,608194,2021,1
Indian Institute of Information Technology (IIIT) Ranchi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,40733,44931,2021,1
Indian Institute of Information Technology (IIIT) Ranchi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,40201,54361,2021,1
Indian Institute of Information Technology (IIIT) Ranchi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,149103,179322,2021,1
Indian Institute of Information Technology (IIIT) Ranchi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,237547,253133,2021,1
Indian Institute of Information Technology (IIIT) Ranchi,"Computer Science and Engineering (with Specialization of Data Science and Artificial Intelligence) (4 Years, B. Tech / B. Tech (Hons.))",AI,OPEN,Gender-Neutral,30048,38572,2021,1
Indian Institute of Information Technology (IIIT) Ranchi,"Computer Science and Engineering (with Specialization of Data Science and Artificial Intelligence) (4 Years, B. Tech / B. Tech (Hons.))",AI,EWS,Gender-Neutral,40766,43208,2021,1
Indian Institute of Information Technology (IIIT) Ranchi,"Computer Science and Engineering (with Specialization of Data Science and Artificial Intelligence) (4 Years, B. Tech / B. Tech (Hons.))",AI,OBC-NCL,Gender-Neutral,40015,53021,2021,1
Indian Institute of Information Technology (IIIT) Ranchi,"Computer Science and Engineering (with Specialization of Data Science and Artificial Intelligence) (4 Years, B. Tech / B. Tech (Hons.))",AI,SC,Gender-Neutral,159339,178155,2021,1
Indian Institute of Information Technology (IIIT) Ranchi,"Computer Science and Engineering (with Specialization of Data Science and Artificial Intelligence) (4 Years, B. Tech / B. Tech (Hons.))",AI,ST,Gender-Neutral,190319,190319,2021,1
Indian Institute of Information Technology (IIIT) Ranchi,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,44892,53286,2021,1
Indian Institute of Information Technology (IIIT) Ranchi,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,54144,59341,2021,1
Indian Institute of Information Technology (IIIT) Ranchi,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,54895,63330,2021,1
Indian Institute of Information Technology (IIIT) Ranchi,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,187139,198257,2021,1
Indian Institute of Information Technology (IIIT) Ranchi,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,285718,298969,2021,1
Indian Institute of Information Technology (IIIT) Ranchi,"Electronics and Communication Engineering (with Specialization of Embedded Systems and Internet of Things) (4 Years, B. Tech / B. Tech (Hons.))",AI,OPEN,Gender-Neutral,41696,48122,2021,1
Indian Institute of Information Technology (IIIT) Ranchi,"Electronics and Communication Engineering (with Specialization of Embedded Systems and Internet of Things) (4 Years, B. Tech / B. Tech (Hons.))",AI,EWS,Gender-Neutral,52992,57366,2021,1
Indian Institute of Information Technology (IIIT) Ranchi,"Electronics and Communication Engineering (with Specialization of Embedded Systems and Internet of Things) (4 Years, B. Tech / B. Tech (Hons.))",AI,OBC-NCL,Gender-Neutral,54405,66023,2021,1
Indian Institute of Information Technology (IIIT) Ranchi,"Electronics and Communication Engineering (with Specialization of Embedded Systems and Internet of Things) (4 Years, B. Tech / B. Tech (Hons.))",AI,SC,Gender-Neutral,200433,203833,2021,1
Indian Institute of Information Technology (IIIT) Ranchi,"Electronics and Communication Engineering (with Specialization of Embedded Systems and Internet of Things) (4 Years, B. Tech / B. Tech (Hons.))",AI,ST,Gender-Neutral,280700,280700,2021,1
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,19465,27551,2021,1
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,28366,30318,2021,1
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,32438,41840,2021,1
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,122917,150220,2021,1
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,137821,235420,2021,1
Indian Institute of Information Technology (IIIT) Nagpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,28074,41088,2021,1
Indian Institute of Information Technology (IIIT) Nagpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,42284,50723,2021,1
Indian Institute of Information Technology (IIIT) Nagpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,44350,53264,2021,1
Indian Institute of Information Technology (IIIT) Nagpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,153519,186961,2021,1
Indian Institute of Information Technology (IIIT) Nagpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,252945,274448,2021,1
Indian Institute of Information Technology (IIIT) Pune,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,12380,17125,2021,1
Indian Institute of Information Technology (IIIT) Pune,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,18194,18194,2021,1
Indian Institute of Information Technology (IIIT) Pune,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS (PwD),Gender-Neutral,512542,512542,2021,1
Indian Institute of Information Technology (IIIT) Pune,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,23337,29025,2021,1
Indian Institute of Information Technology (IIIT) Pune,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,61637,104978,2021,1
Indian Institute of Information Technology (IIIT) Pune,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,96887,215608,2021,1
Indian Institute of Information Technology (IIIT) Pune,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,17611,18078,2021,1
Indian Institute of Information Technology (IIIT) Pune,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,24148,24148,2021,1
Indian Institute of Information Technology (IIIT) Pune,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,31472,37594,2021,1
Indian Institute of Information Technology (IIIT) Pune,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,123962,145571,2021,1
Indian Institute of Information Technology (IIIT) Pune,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,234648,249101,2021,1
Indian Institute of Information Technology Bhagalpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,29953,43866,2021,1
Indian Institute of Information Technology Bhagalpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),40499,47639,2021,1
Indian Institute of Information Technology Bhagalpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,445746,574628,2021,1
Indian Institute of Information Technology Bhagalpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,43877,50213,2021,1
Indian Institute of Information Technology Bhagalpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),55080,59638,2021,1
Indian Institute of Information Technology Bhagalpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,45673,56445,2021,1
Indian Institute of Information Technology Bhagalpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),57754,63075,2021,1
Indian Institute of Information Technology Bhagalpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,148133,195425,2021,1
Indian Institute of Information Technology Bhagalpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),139819,139819,2021,1
Indian Institute of Information Technology Bhagalpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,257526,297386,2021,1
Indian Institute of Information Technology Bhagalpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),294654,294654,2021,1
Indian Institute of Information Technology Bhagalpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,45110,57002,2021,1
Indian Institute of Information Technology Bhagalpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),53804,61570,2021,1
Indian Institute of Information Technology Bhagalpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,57138,59519,2021,1
Indian Institute of Information Technology Bhagalpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),69973,69973,2021,1
Indian Institute of Information Technology Bhagalpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,57105,65940,2021,1
Indian Institute of Information Technology Bhagalpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),71154,71154,2021,1
Indian Institute of Information Technology Bhagalpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,197006,207354,2021,1
Indian Institute of Information Technology Bhagalpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),203848,216351,2021,1
Indian Institute of Information Technology Bhagalpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,285362,309410,2021,1
Indian Institute of Information Technology Bhagalpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),300283,300283,2021,1
Indian Institute of Information Technology Bhagalpur,"Mechatronics Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,57287,62750,2021,1
Indian Institute of Information Technology Bhagalpur,"Mechatronics Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),74554,74554,2021,1
Indian Institute of Information Technology Bhagalpur,"Mechatronics Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,65666,67157,2021,1
Indian Institute of Information Technology Bhagalpur,"Mechatronics Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,66549,76958,2021,1
Indian Institute of Information Technology Bhagalpur,"Mechatronics Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,212533,215663,2021,1
Indian Institute of Information Technology Bhagalpur,"Mechatronics Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,311363,321122,2021,1
Indian Institute of Information Technology Bhagalpur,"Mechatronics Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),385315,385315,2021,1
Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,25448,30700,2021,1
Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,32199,35134,2021,1
Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,38069,45690,2021,1
Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,101304,136668,2021,1
Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,209263,247751,2021,1
Indian Institute of Information Technology Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,35931,44342,2021,1
Indian Institute of Information Technology Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,517811,517811,2021,1
Indian Institute of Information Technology Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,46988,52358,2021,1
Indian Institute of Information Technology Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,53376,60152,2021,1
Indian Institute of Information Technology Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,173638,193185,2021,1
Indian Institute of Information Technology Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,270642,277664,2021,1
Indian Institute of Information Technology Bhopal,"Information Technology (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,17570,34983,2021,1
Indian Institute of Information Technology Bhopal,"Information Technology (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,37589,39842,2021,1
Indian Institute of Information Technology Bhopal,"Information Technology (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,47765,51370,2021,1
Indian Institute of Information Technology Bhopal,"Information Technology (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,158926,173876,2021,1
Indian Institute of Information Technology Bhopal,"Information Technology (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,262867,273120,2021,1
Indian Institute of Information Technology Surat,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,15407,20274,2021,1
Indian Institute of Information Technology Surat,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,298834,298834,2021,1
Indian Institute of Information Technology Surat,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,25394,25607,2021,1
Indian Institute of Information Technology Surat,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,33486,33672,2021,1
Indian Institute of Information Technology Surat,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,66980,122351,2021,1
Indian Institute of Information Technology Surat,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,219606,219606,2021,1
Indian Institute of Information Technology Surat,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,23018,27808,2021,1
Indian Institute of Information Technology Surat,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,586611,586611,2021,1
Indian Institute of Information Technology Surat,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,28441,29728,2021,1
Indian Institute of Information Technology Surat,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,34473,35284,2021,1
Indian Institute of Information Technology Surat,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,135916,141580,2021,1
Indian Institute of Information Technology Surat,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,228783,248928,2021,1
"Indian Institute of Information Technology, Agartala","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,42220,49665,2021,1
"Indian Institute of Information Technology, Agartala","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,49862,51920,2021,1
"Indian Institute of Information Technology, Agartala","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,54031,60701,2021,1
"Indian Institute of Information Technology, Agartala","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,172783,186022,2021,1
"Indian Institute of Information Technology, Agartala","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,278145,287449,2021,1
"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,19589,31048,2021,1
"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),33092,41029,2021,1
"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,398021,398021,2021,1
"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,34583,35961,2021,1
"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),45597,45597,2021,1
