Institute,Academic Program Name,Quota,Seat Type,Gender,Opening Rank,Closing Rank,Year,Round
"IIIT Design & Manufacturing Kurnool, Andhra Pradesh",Mechanical Engg. with Spl. in Design and Manufacturing ,AI,OBC-NCL,Female-only ,95221,106964,2022,1
"IIIT Design & Manufacturing Kurnool, Andhra Pradesh",Mechanical Engg. with Spl. in Design and Manufacturing ,AI,SC,Gender-Neutral,138174,162997,2022,1
"IIIT Design & Manufacturing Kurnool, Andhra Pradesh",Mechanical Engg. with Spl. in Design and Manufacturing ,AI,SC,Female-only ,186648,186648,2022,1
"IIIT Design & Manufacturing Kurnool, Andhra Pradesh",Mechanical Engg. with Spl. in Design and Manufacturing ,AI,ST,Gender-Neutral,200779,200779,2022,1
"IIIT Design & Manufacturing Kurnool, Andhra Pradesh",Mechanical Engg. with Spl. in Design and Manufacturing ,AI,ST,Female-only ,306621,306621,2022,1
IIIT Kottayam,Computer Science and Engg. ,AI,OPEN,Gender-Neutral,22693,34471,2022,1
IIIT Kottayam,Computer Science and Engg. ,AI,OPEN,Female-only ,30557,39282,2022,1
IIIT Kottayam,Computer Science and Engg. ,AI,EWS,Gender-Neutral,35189,42360,2022,1
IIIT Kottayam,Computer Science and Engg. ,AI,EWS,Female-only ,47250,52948,2022,1
IIIT Kottayam,Computer Science and Engg. ,AI,OBC-NCL,Gender-Neutral,38744,45543,2022,1
IIIT Kottayam,Computer Science and Engg. ,AI,OBC-NCL,Female-only ,50580,61743,2022,1
IIIT Kottayam,Computer Science and Engg. ,AI,SC,Gender-Neutral,104404,152528,2022,1
IIIT Kottayam,Computer Science and Engg. ,AI,SC,Female-only ,102847,154886,2022,1
IIIT Kottayam,Computer Science and Engg. ,AI,ST,Gender-Neutral,178683,238713,2022,1
IIIT Kottayam,Computer Science and Engg. ,AI,ST,Female-only ,181148,224271,2022,1
IIIT Kottayam,Computer Science and Engg. with Spl. in AI and Data Science ,AI,OPEN,Gender-Neutral,30849,33541,2022,1
IIIT Kottayam,Computer Science and Engg. with Spl. in AI and Data Science ,AI,OPEN,Female-only ,32706,40667,2022,1
IIIT Kottayam,Computer Science and Engg. with Spl. in AI and Data Science ,AI,EWS,Gender-Neutral,37076,39696,2022,1
IIIT Kottayam,Computer Science and Engg. with Spl. in AI and Data Science ,AI,EWS,Female-only ,47177,47177,2022,1
IIIT Kottayam,Computer Science and Engg. with Spl. in AI and Data Science ,AI,OBC-NCL,Gender-Neutral,42482,45769,2022,1
IIIT Kottayam,Computer Science and Engg. with Spl. in AI and Data Science ,AI,OBC-NCL,Female-only ,57915,63080,2022,1
IIIT Kottayam,Computer Science and Engg. with Spl. in AI and Data Science ,AI,SC,Gender-Neutral,148669,150651,2022,1
IIIT Kottayam,Computer Science and Engg. with Spl. in AI and Data Science ,AI,SC,Female-only ,159376,159376,2022,1
IIIT Kottayam,Computer Science and Engg. with Spl. in AI and Data Science ,AI,ST,Gender-Neutral,118170,118170,2022,1
IIIT Kottayam,"Computer Science and Engg. with Spl. in Cyber Security
 ",AI,OPEN,Gender-Neutral,34051,37331,2022,1
IIIT Kottayam,"Computer Science and Engg. with Spl. in Cyber Security
 ",AI,OPEN,Female-only ,44878,46396,2022,1
IIIT Kottayam,"Computer Science and Engg. with Spl. in Cyber Security
 ",AI,EWS,Gender-Neutral,40229,44325,2022,1
IIIT Kottayam,"Computer Science and Engg. with Spl. in Cyber Security
 ",AI,EWS,Female-only ,47382,47382,2022,1
IIIT Kottayam,"Computer Science and Engg. with Spl. in Cyber Security
 ",AI,OBC-NCL,Gender-Neutral,40903,47827,2022,1
IIIT Kottayam,"Computer Science and Engg. with Spl. in Cyber Security
 ",AI,OBC-NCL,Female-only ,63790,63871,2022,1
IIIT Kottayam,"Computer Science and Engg. with Spl. in Cyber Security
 ",AI,SC,Gender-Neutral,137692,157096,2022,1
IIIT Kottayam,"Computer Science and Engg. with Spl. in Cyber Security
 ",AI,ST,Gender-Neutral,228507,238798,2022,1
IIIT Kottayam,"Computer Science and Engg. with Spl. in Cyber Security
 ",AI,ST,Female-only ,242361,242361,2022,1
IIIT Kottayam,Electronics and Communication Engg. ,AI,OPEN,Gender-Neutral,38636,46031,2022,1
IIIT Kottayam,Electronics and Communication Engg. ,AI,OPEN,Female-only ,47623,49297,2022,1
IIIT Kottayam,Electronics and Communication Engg. ,AI,EWS,Gender-Neutral,46377,50702,2022,1
IIIT Kottayam,Electronics and Communication Engg. ,AI,EWS,Female-only ,56112,56112,2022,1
IIIT Kottayam,Electronics and Communication Engg. ,AI,OBC-NCL,Gender-Neutral,49269,57531,2022,1
IIIT Kottayam,Electronics and Communication Engg. ,AI,OBC-NCL,Female-only ,66295,77014,2022,1
IIIT Kottayam,Electronics and Communication Engg. ,AI,SC,Gender-Neutral,141304,165404,2022,1
IIIT Kottayam,Electronics and Communication Engg. ,AI,ST,Gender-Neutral,242328,276608,2022,1
IIIT Kottayam,Electronics and Communication Engg. ,AI,ST,Female-only ,241832,241832,2022,1
IIIT Ranchi,Computer Science and Engg. ,AI,OPEN,Gender-Neutral,30133,34451,2022,1
IIIT Ranchi,Computer Science and Engg. ,AI,OPEN (PwD),Gender-Neutral,672435,672435,2022,1
IIIT Ranchi,Computer Science and Engg. ,AI,EWS,Gender-Neutral,36758,39023,2022,1
IIIT Ranchi,Computer Science and Engg. ,AI,OBC-NCL,Gender-Neutral,36903,43294,2022,1
IIIT Ranchi,Computer Science and Engg. ,AI,SC,Gender-Neutral,114277,146701,2022,1
IIIT Ranchi,Computer Science and Engg. ,AI,ST,Gender-Neutral,238174,244148,2022,1
IIIT Ranchi,"Computer Science and Engg. (with Spl. of Data Science and AI)
 (4 Years, B. Tech / B. Tech (Hons.))",AI,OPEN,Gender-Neutral,29507,31952,2022,1
IIIT Ranchi,"Computer Science and Engg. (with Spl. of Data Science and AI)
 (4 Years, B. Tech / B. Tech (Hons.))",AI,OPEN (PwD),Gender-Neutral,825648,825648,2022,1
IIIT Ranchi,"Computer Science and Engg. (with Spl. of Data Science and AI)
 (4 Years, B. Tech / B. Tech (Hons.))",AI,EWS,Gender-Neutral,32384,35965,2022,1
IIIT Ranchi,"Computer Science and Engg. (with Spl. of Data Science and AI)
 (4 Years, B. Tech / B. Tech (Hons.))",AI,OBC-NCL,Gender-Neutral,35585,43340,2022,1
IIIT Ranchi,"Computer Science and Engg. (with Spl. of Data Science and AI)
 (4 Years, B. Tech / B. Tech (Hons.))",AI,SC,Gender-Neutral,131728,147058,2022,1
IIIT Ranchi,"Computer Science and Engg. (with Spl. of Data Science and AI)
 (4 Years, B. Tech / B. Tech (Hons.))",AI,ST,Gender-Neutral,239617,239617,2022,1
IIIT Ranchi,Electronics and Communication Engg. ,AI,OPEN,Gender-Neutral,40454,46486,2022,1
IIIT Ranchi,Electronics and Communication Engg. ,AI,EWS,Gender-Neutral,48978,52219,2022,1
IIIT Ranchi,Electronics and Communication Engg. ,AI,OBC-NCL,Gender-Neutral,47767,56127,2022,1
IIIT Ranchi,Electronics and Communication Engg. ,AI,SC,Gender-Neutral,155303,162268,2022,1
IIIT Ranchi,Electronics and Communication Engg. ,AI,ST,Gender-Neutral,250331,279416,2022,1
IIIT Ranchi,"Electronics and Communication Engg. (with Spl. of Embedded Systems and Internet of Things)
 (4 Years, B. Tech / B. Tech (Hons.))",AI,OPEN,Gender-Neutral,38255,44184,2022,1
IIIT Ranchi,"Electronics and Communication Engg. (with Spl. of Embedded Systems and Internet of Things)
 (4 Years, B. Tech / B. Tech (Hons.))",AI,EWS,Gender-Neutral,47066,48004,2022,1
IIIT Ranchi,"Electronics and Communication Engg. (with Spl. of Embedded Systems and Internet of Things)
 (4 Years, B. Tech / B. Tech (Hons.))",AI,OBC-NCL,Gender-Neutral,49949,52416,2022,1
IIIT Ranchi,"Electronics and Communication Engg. (with Spl. of Embedded Systems and Internet of Things)
 (4 Years, B. Tech / B. Tech (Hons.))",AI,SC,Gender-Neutral,167044,169762,2022,1
IIIT Ranchi,"Electronics and Communication Engg. (with Spl. of Embedded Systems and Internet of Things)
 (4 Years, B. Tech / B. Tech (Hons.))",AI,ST,Gender-Neutral,239915,239915,2022,1
IIIT Nagpur,Computer Science and Engg. ,AI,OPEN,Gender-Neutral,15744,27068,2022,1
IIIT Nagpur,Computer Science and Engg. ,AI,OPEN (PwD),Gender-Neutral,315956,315956,2022,1
IIIT Nagpur,Computer Science and Engg. ,AI,EWS,Gender-Neutral,28730,35376,2022,1
IIIT Nagpur,Computer Science and Engg. ,AI,OBC-NCL,Gender-Neutral,29371,36403,2022,1
IIIT Nagpur,Computer Science and Engg. ,AI,OBC-NCL (PwD),Gender-Neutral,654555,654555,2022,1
IIIT Nagpur,Computer Science and Engg. ,AI,SC,Gender-Neutral,102355,127433,2022,1
IIIT Nagpur,Computer Science and Engg. ,AI,ST,Gender-Neutral,157683,236365,2022,1
IIIT Nagpur,Computer Science Engg. (Artificial lntelligence and Machine Learning) ,AI,OPEN,Gender-Neutral,20476,29136,2022,1
IIIT Nagpur,Computer Science Engg. (Artificial lntelligence and Machine Learning) ,AI,EWS,Gender-Neutral,35459,36127,2022,1
IIIT Nagpur,Computer Science Engg. (Artificial lntelligence and Machine Learning) ,AI,OBC-NCL,Gender-Neutral,32869,38679,2022,1
IIIT Nagpur,Computer Science Engg. (Artificial lntelligence and Machine Learning) ,AI,SC,Gender-Neutral,90715,129894,2022,1
IIIT Nagpur,Computer Science Engg. (Artificial lntelligence and Machine Learning) ,AI,ST,Gender-Neutral,158729,225046,2022,1
IIIT Nagpur,Computer Science Engg. (Data Science and Analytics) ,AI,OPEN,Gender-Neutral,27567,30328,2022,1
IIIT Nagpur,Computer Science Engg. (Data Science and Analytics) ,AI,EWS,Gender-Neutral,36157,36956,2022,1
IIIT Nagpur,Computer Science Engg. (Data Science and Analytics) ,AI,OBC-NCL,Gender-Neutral,35371,39754,2022,1
IIIT Nagpur,Computer Science Engg. (Data Science and Analytics) ,AI,SC,Gender-Neutral,131236,135416,2022,1
IIIT Nagpur,Computer Science Engg. (Data Science and Analytics) ,AI,ST,Gender-Neutral,199516,232073,2022,1
IIIT Nagpur,Computer Science Engg. (Human Computer lnteraction and Gaming Technology) ,AI,OPEN,Gender-Neutral,12034,32590,2022,1
IIIT Nagpur,Computer Science Engg. (Human Computer lnteraction and Gaming Technology) ,AI,OPEN (PwD),Gender-Neutral,437189,437189,2022,1
IIIT Nagpur,Computer Science Engg. (Human Computer lnteraction and Gaming Technology) ,AI,EWS,Gender-Neutral,37447,40544,2022,1
IIIT Nagpur,Computer Science Engg. (Human Computer lnteraction and Gaming Technology) ,AI,OBC-NCL,Gender-Neutral,40043,41996,2022,1
IIIT Nagpur,Computer Science Engg. (Human Computer lnteraction and Gaming Technology) ,AI,OBC-NCL (PwD),Gender-Neutral,719583,719583,2022,1
IIIT Nagpur,Computer Science Engg. (Human Computer lnteraction and Gaming Technology) ,AI,SC,Gender-Neutral,87343,142476,2022,1
IIIT Nagpur,Computer Science Engg. (Human Computer lnteraction and Gaming Technology) ,AI,ST,Gender-Neutral,201346,240679,2022,1
IIIT Nagpur,Electronics and Communication Engg. ,AI,OPEN,Gender-Neutral,31878,43690,2022,1
IIIT Nagpur,Electronics and Communication Engg. ,AI,OPEN (PwD),Gender-Neutral,658317,658317,2022,1
IIIT Nagpur,Electronics and Communication Engg. ,AI,EWS,Gender-Neutral,44008,51060,2022,1
IIIT Nagpur,Electronics and Communication Engg. ,AI,OBC-NCL,Gender-Neutral,45432,56062,2022,1
IIIT Nagpur,Electronics and Communication Engg. ,AI,SC,Gender-Neutral,146800,163656,2022,1
IIIT Nagpur,Electronics and Communication Engg. ,AI,ST,Gender-Neutral,244808,276116,2022,1
IIIT Nagpur,Electronics and Communication Engg. (Internet of Things) ,AI,OPEN,Gender-Neutral,31704,43068,2022,1
IIIT Nagpur,Electronics and Communication Engg. (Internet of Things) ,AI,OPEN (PwD),Gender-Neutral,484716,484716,2022,1
IIIT Nagpur,Electronics and Communication Engg. (Internet of Things) ,AI,EWS,Gender-Neutral,44641,49167,2022,1
IIIT Nagpur,Electronics and Communication Engg. (Internet of Things) ,AI,OBC-NCL,Gender-Neutral,47574,55930,2022,1
IIIT Nagpur,Electronics and Communication Engg. (Internet of Things) ,AI,SC,Gender-Neutral,143960,162243,2022,1
IIIT Nagpur,Electronics and Communication Engg. (Internet of Things) ,AI,ST,Gender-Neutral,242652,260739,2022,1
IIIT Pune,Computer Science and Engg. ,AI,OPEN,Gender-Neutral,14572,16807,2022,1
IIIT Pune,Computer Science and Engg. ,AI,OPEN,Female-only ,23471,25575,2022,1
IIIT Pune,Computer Science and Engg. ,AI,OPEN (PwD),Gender-Neutral,149472,149472,2022,1
IIIT Pune,Computer Science and Engg. ,AI,OPEN (PwD),Female-only ,616238,616238,2022,1
IIIT Pune,Computer Science and Engg. ,AI,EWS,Gender-Neutral,19052,21318,2022,1
IIIT Pune,Computer Science and Engg. ,AI,EWS,Female-only ,30805,40382,2022,1
IIIT Pune,Computer Science and Engg. ,AI,OBC-NCL,Gender-Neutral,19122,25131,2022,1
IIIT Pune,Computer Science and Engg. ,AI,OBC-NCL,Female-only ,39386,44113,2022,1
IIIT Pune,Computer Science and Engg. ,AI,SC,Gender-Neutral,57798,85417,2022,1
IIIT Pune,Computer Science and Engg. ,AI,SC,Female-only ,83675,83675,2022,1
IIIT Pune,Computer Science and Engg. ,AI,SC (PwD),Gender-Neutral,675588,675588,2022,1
IIIT Pune,Computer Science and Engg. ,AI,ST,Gender-Neutral,116287,158530,2022,1
IIIT Pune,Computer Science and Engg. ,AI,ST,Female-only ,173124,180017,2022,1
IIIT Pune,Electronics and Communication Engg. ,AI,OPEN,Gender-Neutral,21933,24739,2022,1
IIIT Pune,Electronics and Communication Engg. ,AI,OPEN,Female-only ,28264,31870,2022,1
IIIT Pune,Electronics and Communication Engg. ,AI,EWS,Gender-Neutral,25524,28562,2022,1
IIIT Pune,Electronics and Communication Engg. ,AI,EWS,Female-only ,41546,41546,2022,1
IIIT Pune,Electronics and Communication Engg. ,AI,OBC-NCL,Gender-Neutral,33089,34300,2022,1
IIIT Pune,Electronics and Communication Engg. ,AI,OBC-NCL,Female-only ,46388,52268,2022,1
IIIT Pune,Electronics and Communication Engg. ,AI,SC,Gender-Neutral,86880,118915,2022,1
IIIT Pune,Electronics and Communication Engg. ,AI,ST,Gender-Neutral,177607,219626,2022,1
IIIT Pune,Electronics and Communication Engg. ,AI,ST,Female-only ,238111,238111,2022,1
IIIT Bhagalpur,Computer Science and Engg. ,AI,OPEN,Gender-Neutral,23767,41482,2022,1
IIIT Bhagalpur,Computer Science and Engg. ,AI,OPEN,Female-only ,40940,44260,2022,1
IIIT Bhagalpur,Computer Science and Engg. ,AI,EWS,Gender-Neutral,41487,46753,2022,1
IIIT Bhagalpur,Computer Science and Engg. ,AI,EWS,Female-only ,58960,58960,2022,1
IIIT Bhagalpur,Computer Science and Engg. ,AI,OBC-NCL,Gender-Neutral,43300,52576,2022,1
IIIT Bhagalpur,Computer Science and Engg. ,AI,OBC-NCL,Female-only ,60522,63758,2022,1
IIIT Bhagalpur,Computer Science and Engg. ,AI,SC,Gender-Neutral,121523,161189,2022,1
IIIT Bhagalpur,Computer Science and Engg. ,AI,SC,Female-only ,172467,172467,2022,1
IIIT Bhagalpur,Computer Science and Engg. ,AI,ST,Gender-Neutral,184825,272260,2022,1
IIIT Bhagalpur,Computer Science and Engg. ,AI,ST,Female-only ,260972,260972,2022,1
IIIT Bhagalpur,Electronics and Communication Engg. ,AI,OPEN,Gender-Neutral,42805,52412,2022,1
IIIT Bhagalpur,Electronics and Communication Engg. ,AI,OPEN,Female-only ,51660,54739,2022,1
IIIT Bhagalpur,Electronics and Communication Engg. ,AI,EWS,Gender-Neutral,52968,55610,2022,1
IIIT Bhagalpur,Electronics and Communication Engg. ,AI,EWS,Female-only ,66631,66631,2022,1
IIIT Bhagalpur,Electronics and Communication Engg. ,AI,OBC-NCL,Gender-Neutral,53192,61048,2022,1
IIIT Bhagalpur,Electronics and Communication Engg. ,AI,OBC-NCL,Female-only ,64066,64066,2022,1
IIIT Bhagalpur,Electronics and Communication Engg. ,AI,SC,Gender-Neutral,167250,171867,2022,1
IIIT Bhagalpur,Electronics and Communication Engg. ,AI,SC,Female-only ,180689,182487,2022,1
IIIT Bhagalpur,Electronics and Communication Engg. ,AI,ST,Gender-Neutral,277966,281548,2022,1
IIIT Bhagalpur,Electronics and Communication Engg. ,AI,ST,Female-only ,278309,278309,2022,1
IIIT Bhagalpur,Mechatronics Engg. ,AI,OPEN,Gender-Neutral,53662,60433,2022,1
IIIT Bhagalpur,Mechatronics Engg. ,AI,OPEN,Female-only ,57748,57748,2022,1
IIIT Bhagalpur,Mechatronics Engg. ,AI,EWS,Gender-Neutral,60536,68449,2022,1
IIIT Bhagalpur,Mechatronics Engg. ,AI,OBC-NCL,Gender-Neutral,63523,70870,2022,1
IIIT Bhagalpur,Mechatronics Engg. ,AI,SC,Gender-Neutral,179009,188163,2022,1
IIIT Bhagalpur,Mechatronics Engg. ,AI,SC,Female-only ,238826,238826,2022,1
IIIT Bhagalpur,Mechatronics Engg. ,AI,ST,Gender-Neutral,309169,313679,2022,1
IIIT Bhagalpur,Mechatronics Engg. ,AI,ST,Female-only ,307569,307569,2022,1
IIIT Bhopal,Computer Science and Engg. ,AI,OPEN,Gender-Neutral,20012,25183,2022,1
IIIT Bhopal,Computer Science and Engg. ,AI,EWS,Gender-Neutral,26773,30179,2022,1
IIIT Bhopal,Computer Science and Engg. ,AI,OBC-NCL,Gender-Neutral,25599,33540,2022,1
IIIT Bhopal,Computer Science and Engg. ,AI,SC,Gender-Neutral,91785,93836,2022,1
IIIT Bhopal,Computer Science and Engg. ,AI,ST,Gender-Neutral,53626,151323,2022,1
IIIT Bhopal,Electronics and Communication Engg. ,AI,OPEN,Gender-Neutral,18210,38207,2022,1
IIIT Bhopal,Electronics and Communication Engg. ,AI,EWS,Gender-Neutral,38914,42305,2022,1
IIIT Bhopal,Electronics and Communication Engg. ,AI,OBC-NCL,Gender-Neutral,39879,46497,2022,1
IIIT Bhopal,Electronics and Communication Engg. ,AI,SC,Gender-Neutral,130568,151808,2022,1
IIIT Bhopal,Electronics and Communication Engg. ,AI,ST,Gender-Neutral,168140,239847,2022,1
IIIT Bhopal,Information Technology ,AI,OPEN,Gender-Neutral,25380,28638,2022,1
IIIT Bhopal,Information Technology ,AI,EWS,Gender-Neutral,30420,32444,2022,1
IIIT Bhopal,Information Technology ,AI,OBC-NCL,Gender-Neutral,33623,37457,2022,1
IIIT Bhopal,Information Technology ,AI,SC,Gender-Neutral,102978,121710,2022,1
IIIT Bhopal,Information Technology ,AI,ST,Gender-Neutral,159263,236066,2022,1
IIIT Surat,Computer Science and Engg. ,AI,OPEN,Gender-Neutral,20367,22391,2022,1
IIIT Surat,Computer Science and Engg. ,AI,OPEN,Female-only ,28094,30146,2022,1
IIIT Surat,Computer Science and Engg. ,AI,EWS,Gender-Neutral,24155,27484,2022,1
IIIT Surat,Computer Science and Engg. ,AI,EWS,Female-only ,42142,45679,2022,1
IIIT Surat,Computer Science and Engg. ,AI,OBC-NCL,Gender-Neutral,25116,32774,2022,1
IIIT Surat,Computer Science and Engg. ,AI,OBC-NCL,Female-only ,44149,45900,2022,1
IIIT Surat,Computer Science and Engg. ,AI,SC,Gender-Neutral,101687,120505,2022,1
IIIT Surat,Computer Science and Engg. ,AI,SC,Female-only ,158276,161002,2022,1
IIIT Surat,Computer Science and Engg. ,AI,ST,Gender-Neutral,154154,178875,2022,1
IIIT Surat,Computer Science and Engg. ,AI,ST,Female-only ,240103,251708,2022,1
IIIT Surat,Electronics and Communication Engg. ,AI,OPEN,Gender-Neutral,26892,34117,2022,1
IIIT Surat,Electronics and Communication Engg. ,AI,OPEN,Female-only ,37306,41242,2022,1
IIIT Surat,Electronics and Communication Engg. ,AI,EWS,Gender-Neutral,35493,40666,2022,1
IIIT Surat,Electronics and Communication Engg. ,AI,EWS,Female-only ,48082,50791,2022,1
IIIT Surat,Electronics and Communication Engg. ,AI,OBC-NCL,Gender-Neutral,34387,43276,2022,1
IIIT Surat,Electronics and Communication Engg. ,AI,OBC-NCL,Female-only ,58416,71591,2022,1
IIIT Surat,Electronics and Communication Engg. ,AI,SC,Gender-Neutral,126527,141107,2022,1
IIIT Surat,Electronics and Communication Engg. ,AI,SC,Female-only ,168724,171851,2022,1
IIIT Surat,Electronics and Communication Engg. ,AI,ST,Gender-Neutral,220631,247182,2022,1
IIIT Surat,Electronics and Communication Engg. ,AI,ST,Female-only ,269053,281610,2022,1
"IIIT, Agartala",Computer Science and Engg. ,AI,OPEN,Gender-Neutral,15734,40726,2022,1
"IIIT, Agartala",Computer Science and Engg. ,AI,EWS,Gender-Neutral,42628,47772,2022,1
"IIIT, Agartala",Computer Science and Engg. ,AI,OBC-NCL,Gender-Neutral,44562,52885,2022,1
"IIIT, Agartala",Computer Science and Engg. ,AI,SC,Gender-Neutral,140375,151648,2022,1
"IIIT, Agartala",Computer Science and Engg. ,AI,ST,Gender-Neutral,189188,233477,2022,1
"IIIT, Raichur, Karnataka",Computer Science and Engg. ,AI,OPEN,Gender-Neutral,26198,38365,2022,1
"IIIT, Raichur, Karnataka",Computer Science and Engg. ,AI,OPEN,Female-only ,35889,45416,2022,1
"IIIT, Raichur, Karnataka",Computer Science and Engg. ,AI,EWS,Gender-Neutral,39623,42947,2022,1
"IIIT, Raichur, Karnataka",Computer Science and Engg. ,AI,EWS,Female-only ,50249,50249,2022,1
"IIIT, Raichur, Karnataka",Computer Science and Engg. ,AI,OBC-NCL,Gender-Neutral,41752,49831,2022,1
"IIIT, Raichur, Karnataka",Computer Science and Engg. ,AI,OBC-NCL,Female-only ,54988,65103,2022,1
"IIIT, Raichur, Karnataka",Computer Science and Engg. ,AI,SC,Gender-Neutral,130521,148713,2022,1
"IIIT, Raichur, Karnataka",Computer Science and Engg. ,AI,SC,Female-only ,150960,150960,2022,1
"IIIT, Raichur, Karnataka",Computer Science and Engg. ,AI,ST,Gender-Neutral,132370,209363,2022,1
"IIIT, Vadodara International Campus Diu (IIITVICD)",Computer Science and Engg. ,AI,OPEN,Gender-Neutral,32100,39264,2022,1
"IIIT, Vadodara International Campus Diu (IIITVICD)",Computer Science and Engg. ,AI,OPEN,Female-only ,30677,42245,2022,1
"IIIT, Vadodara International Campus Diu (IIITVICD)",Computer Science and Engg. ,AI,EWS,Gender-Neutral,41396,47203,2022,1
"IIIT, Vadodara International Campus Diu (IIITVICD)",Computer Science and Engg. ,AI,EWS,Female-only ,47677,50615,2022,1
"IIIT, Vadodara International Campus Diu (IIITVICD)",Computer Science and Engg. ,AI,OBC-NCL,Gender-Neutral,39468,51739,2022,1
"IIIT, Vadodara International Campus Diu (IIITVICD)",Computer Science and Engg. ,AI,OBC-NCL,Female-only ,60154,66219,2022,1
"IIIT, Vadodara International Campus Diu (IIITVICD)",Computer Science and Engg. ,AI,SC,Gender-Neutral,133624,161941,2022,1
"IIIT, Vadodara International Campus Diu (IIITVICD)",Computer Science and Engg. ,AI,SC,Female-only ,172503,173766,2022,1
"IIIT, Vadodara International Campus Diu (IIITVICD)",Computer Science and Engg. ,AI,ST,Gender-Neutral,198224,247554,2022,1
"IIIT, Vadodara International Campus Diu (IIITVICD)",Computer Science and Engg. ,AI,ST,Female-only ,268967,268967,2022,1
"Assam University, Silchar",Agricultural Engg. ,AI,OPEN,Gender-Neutral,105543,159529,2022,1
"Assam University, Silchar",Agricultural Engg. ,AI,OPEN,Female-only ,140671,141547,2022,1
"Assam University, Silchar",Agricultural Engg. ,AI,EWS,Gender-Neutral,196129,237872,2022,1
"Assam University, Silchar",Agricultural Engg. ,AI,EWS,Female-only ,325867,325867,2022,1
"Assam University, Silchar",Agricultural Engg. ,AI,OBC-NCL,Gender-Neutral,177802,242181,2022,1
"Assam University, Silchar",Agricultural Engg. ,AI,OBC-NCL,Female-only ,164164,164164,2022,1
"Assam University, Silchar",Agricultural Engg. ,AI,SC,Gender-Neutral,212875,253158,2022,1
"Assam University, Silchar",Agricultural Engg. ,AI,SC,Female-only ,251470,266888,2022,1
"Assam University, Silchar",Agricultural Engg. ,AI,ST,Gender-Neutral,318869,339900,2022,1
"Assam University, Silchar",Agricultural Engg. ,HS,OPEN,Gender-Neutral,199282,375861,2022,1
"Assam University, Silchar",Agricultural Engg. ,HS,OPEN,Female-only ,296904,300399,2022,1
"Assam University, Silchar",Agricultural Engg. ,HS,EWS,Gender-Neutral,376503,710231,2022,1
"Assam University, Silchar",Agricultural Engg. ,HS,OBC-NCL,Gender-Neutral,427056,522922,2022,1
"Assam University, Silchar",Agricultural Engg. ,HS,OBC-NCL,Female-only ,483032,483032,2022,1
"Assam University, Silchar",Agricultural Engg. ,HS,SC,Gender-Neutral,393199,508157,2022,1
"Assam University, Silchar",Agricultural Engg. ,HS,ST,Gender-Neutral,415715,420142,2022,1
"Assam University, Silchar",Computer Science and Engg. ,AI,OPEN,Gender-Neutral,51258,64841,2022,1
"Assam University, Silchar",Computer Science and Engg. ,AI,OPEN,Female-only ,47777,69278,2022,1
"Assam University, Silchar",Computer Science and Engg. ,AI,EWS,Gender-Neutral,65271,81716,2022,1
"Assam University, Silchar",Computer Science and Engg. ,AI,OBC-NCL,Gender-Neutral,70607,80736,2022,1
"Assam University, Silchar",Computer Science and Engg. ,AI,OBC-NCL,Female-only ,91427,91427,2022,1
"Assam University, Silchar",Computer Science and Engg. ,AI,SC,Gender-Neutral,170349,193124,2022,1
"Assam University, Silchar",Computer Science and Engg. ,AI,ST,Gender-Neutral,187184,260174,2022,1
"Assam University, Silchar",Computer Science and Engg. ,HS,OPEN,Gender-Neutral,96637,143752,2022,1
"Assam University, Silchar",Computer Science and Engg. ,HS,OPEN,Female-only ,122054,151517,2022,1
"Assam University, Silchar",Computer Science and Engg. ,HS,EWS,Gender-Neutral,154404,212069,2022,1
"Assam University, Silchar",Computer Science and Engg. ,HS,EWS,Female-only ,211940,211940,2022,1
"Assam University, Silchar",Computer Science and Engg. ,HS,OBC-NCL,Gender-Neutral,161654,185736,2022,1
"Assam University, Silchar",Computer Science and Engg. ,HS,OBC-NCL,Female-only ,246225,246225,2022,1
"Assam University, Silchar",Computer Science and Engg. ,HS,SC,Gender-Neutral,237173,269341,2022,1
"Assam University, Silchar",Computer Science and Engg. ,HS,ST,Gender-Neutral,305861,349355,2022,1
"Assam University, Silchar",Electronics and Communication Engg. ,AI,OPEN,Gender-Neutral,64298,91279,2022,1
"Assam University, Silchar",Electronics and Communication Engg. ,AI,OPEN,Female-only ,69441,95260,2022,1
"Assam University, Silchar",Electronics and Communication Engg. ,AI,EWS,Gender-Neutral,92643,103489,2022,1
"Assam University, Silchar",Electronics and Communication Engg. ,AI,OBC-NCL,Gender-Neutral,91379,100936,2022,1
"Assam University, Silchar",Electronics and Communication Engg. ,AI,OBC-NCL,Female-only ,125914,125914,2022,1
"Assam University, Silchar",Electronics and Communication Engg. ,AI,SC,Gender-Neutral,193546,201268,2022,1
"Assam University, Silchar",Electronics and Communication Engg. ,AI,SC,Female-only ,254050,254050,2022,1
"Assam University, Silchar",Electronics and Communication Engg. ,HS,OPEN,Gender-Neutral,164016,217721,2022,1
"Assam University, Silchar",Electronics and Communication Engg. ,HS,OPEN,Female-only ,156105,175913,2022,1
"Assam University, Silchar",Electronics and Communication Engg. ,HS,EWS,Gender-Neutral,232044,254772,2022,1
"Assam University, Silchar",Electronics and Communication Engg. ,HS,EWS,Female-only ,263494,263494,2022,1
"Assam University, Silchar",Electronics and Communication Engg. ,HS,OBC-NCL,Gender-Neutral,218087,274628,2022,1
